delivery_id,driver_id,pickup_datetime,dropoff_datetime,distance_km,duration_min,order_value,fare,surge_multiplier,platform_fee_rate,tip,driver_payout,rating,cancelled,city
DEL004391,D0039,2024-07-06 18:47:55,2024-07-06 19:15:55,6.053,28,34.91,14.61,1.0,0.263,0.0,10.77,4.4,0,Phoenix
DEL004392,D0196,2024-07-27 08:25:29,2024-07-27 08:41:29,2.847,16,19.64,19.89,2.04,0.221,3.22,18.71,4.6,0,Phoenix
DEL004393,D0188,2024-07-17 21:04:38,2024-07-17 21:23:38,3.204,19,21.23,10.27,1.0,0.206,0.0,8.15,5.0,0,Houston
DEL004394,D0112,2024-07-17 21:25:50,2024-07-17 21:41:50,1.953,16,18.48,8.31,1.0,0.299,3.34,9.17,5.0,0,Los Angeles
DEL004395,D0004,2024-07-02 18:32:29,2024-07-02 18:47:29,3.191,15,16.19,0.0,1.0,0.177,0.0,3.05,,1,New York
DEL004396,D0031,2024-07-30 12:49:23,2024-07-30 12:55:23,0.711,6,16.76,3.82,1.0,0.198,0.0,3.06,4.7,0,Chicago
DEL004397,D0040,2024-07-10 19:39:40,2024-07-10 19:46:40,0.2,7,13.02,4.17,1.0,0.172,1.33,4.78,4.6,0,Chicago
DEL004398,D0170,2024-07-16 20:30:19,2024-07-16 20:56:19,6.049,26,18.04,14.72,1.0,0.252,2.31,13.32,4.3,0,Phoenix
DEL004399,D0180,2024-07-17 07:56:10,2024-07-17 08:20:10,3.923,24,16.58,12.09,1.0,0.279,1.0,9.72,4.8,0,Phoenix
DEL004400,D0006,2024-07-05 08:34:15,2024-07-05 08:40:15,1.19,6,34.26,5.28,1.0,0.206,0.0,4.19,4.7,0,New York
DEL004401,D0141,2024-07-31 18:30:36,2024-07-31 18:39:36,1.611,9,5.0,5.78,1.0,0.235,0.0,4.42,4.4,0,Chicago
DEL004402,D0077,2024-07-30 14:31:59,2024-07-30 14:41:59,0.966,10,31.34,5.61,1.0,0.166,0.0,4.68,4.9,0,Phoenix
DEL004403,D0156,2024-07-10 03:26:32,2024-07-10 03:41:32,1.612,15,14.68,7.96,1.0,0.209,2.43,8.73,4.6,0,New York
DEL004404,D0183,2024-07-04 07:58:59,2024-07-04 08:14:59,2.377,16,16.1,8.51,1.0,0.248,0.86,7.26,4.8,0,New York
DEL004405,D0068,2024-07-20 12:51:14,2024-07-20 13:13:14,4.085,22,22.06,12.01,1.0,0.171,0.0,9.96,4.0,0,Phoenix
DEL004406,D0137,2024-07-11 12:24:35,2024-07-11 12:42:35,2.111,18,23.76,8.83,1.0,0.257,0.0,6.56,4.4,0,Phoenix
DEL004407,D0182,2024-07-20 14:55:42,2024-07-20 15:02:42,0.48,7,15.15,4.74,1.0,0.29,1.63,5.0,4.5,0,Los Angeles
DEL004408,D0177,2024-07-11 13:41:53,2024-07-11 13:50:53,1.126,9,38.05,6.67,1.0,0.269,0.0,4.88,4.6,0,Chicago
DEL004409,D0027,2024-07-31 19:14:53,2024-07-31 19:23:53,2.278,9,26.68,7.05,1.0,0.172,0.0,5.84,4.8,0,New York
DEL004410,D0186,2024-07-03 12:11:16,2024-07-03 12:35:16,4.67,24,20.95,12.38,1.0,0.289,3.67,12.47,5.0,0,Los Angeles
DEL004411,D0120,2024-07-22 13:48:31,2024-07-22 14:00:31,2.618,12,33.68,8.81,1.0,0.2,1.99,9.04,4.2,0,Los Angeles
DEL004412,D0051,2024-07-06 20:19:34,2024-07-06 20:28:34,1.351,9,19.04,5.85,1.0,0.206,1.16,5.8,5.0,0,Phoenix
DEL004413,D0040,2024-07-15 19:28:46,2024-07-15 19:33:46,0.345,5,21.35,3.69,1.0,0.193,0.0,2.98,4.0,0,Chicago
DEL004414,D0076,2024-07-17 13:54:21,2024-07-17 14:02:21,1.545,8,15.64,5.71,1.0,0.182,2.25,6.92,4.7,0,New York
DEL004415,D0190,2024-07-29 20:37:57,2024-07-29 21:09:57,8.125,32,19.88,27.32,1.58,0.177,0.0,22.48,4.2,0,Chicago
DEL004416,D0016,2024-07-15 20:26:53,2024-07-15 20:53:53,7.003,27,18.13,14.67,1.0,0.269,3.17,13.89,4.5,0,Los Angeles
DEL004417,D0021,2024-07-28 14:19:56,2024-07-28 14:49:56,6.874,30,29.11,16.69,1.0,0.16,4.83,18.85,4.3,0,New York
DEL004418,D0028,2024-07-21 13:09:32,2024-07-21 13:21:32,1.016,12,21.45,5.99,1.0,0.157,1.6,6.65,4.8,0,Los Angeles
DEL004419,D0194,2024-07-28 11:32:21,2024-07-28 11:46:21,2.286,14,18.89,8.73,1.0,0.279,0.0,6.29,5.0,0,Chicago
DEL004420,D0032,2024-07-10 18:38:32,2024-07-10 18:45:32,2.314,7,9.31,6.66,1.0,0.23,0.0,5.13,4.7,0,Chicago
DEL004421,D0021,2024-07-17 19:00:53,2024-07-17 19:10:53,3.029,10,24.0,7.93,1.0,0.275,0.0,5.75,5.0,0,New York
DEL004422,D0075,2024-07-09 21:41:45,2024-07-09 21:50:45,0.218,9,15.87,5.24,1.0,0.222,2.32,6.4,4.5,0,Chicago
DEL004423,D0051,2024-07-20 20:30:02,2024-07-20 20:43:02,4.271,13,15.26,9.53,1.0,0.248,0.0,7.17,4.7,0,Phoenix
DEL004424,D0105,2024-07-23 14:23:29,2024-07-23 14:39:29,1.984,16,13.57,7.61,1.0,0.289,0.0,5.41,4.1,0,Houston
DEL004425,D0072,2024-07-20 08:14:31,2024-07-20 08:32:31,5.254,18,18.05,12.18,1.0,0.155,2.7,12.99,4.6,0,Phoenix
DEL004426,D0058,2024-07-22 04:50:05,2024-07-22 05:09:05,4.602,19,21.31,11.11,1.0,0.286,3.31,11.24,4.8,0,Houston
DEL004427,D0196,2024-07-18 07:35:38,2024-07-18 07:54:38,2.234,19,15.97,8.69,1.0,0.151,0.94,8.32,5.0,0,Phoenix
DEL004428,D0123,2024-07-20 18:57:41,2024-07-20 19:10:41,2.345,13,11.27,10.65,1.4,0.169,1.57,10.42,4.6,0,Houston
DEL004429,D0062,2024-07-10 19:49:15,2024-07-10 20:01:15,4.578,12,24.46,9.74,1.0,0.236,2.0,9.44,3.9,0,New York
DEL004430,D0024,2024-07-12 12:24:01,2024-07-12 12:32:01,1.058,8,24.65,5.63,1.0,0.22,0.0,4.39,5.0,0,Phoenix
DEL004431,D0160,2024-07-19 18:16:45,2024-07-19 18:23:45,1.259,7,20.24,5.32,1.0,0.28,0.0,3.83,4.1,0,Phoenix
DEL004432,D0024,2024-07-17 19:12:21,2024-07-17 19:37:21,4.805,25,9.03,11.49,1.0,0.231,0.0,8.84,5.0,0,Phoenix
DEL004433,D0073,2024-07-07 18:05:08,2024-07-07 18:22:08,2.108,17,34.65,8.28,1.0,0.292,3.04,8.9,4.8,0,Houston
DEL004434,D0151,2024-07-03 03:24:55,2024-07-03 03:41:55,3.333,17,43.65,12.37,1.42,0.243,7.06,16.42,4.3,0,Chicago
DEL004435,D0124,2024-07-27 13:34:30,2024-07-27 13:49:30,1.666,15,30.83,7.83,1.0,0.168,4.3,10.81,5.0,0,Houston
DEL004436,D0077,2024-07-29 18:48:51,2024-07-29 18:59:51,2.654,11,24.26,7.86,1.0,0.275,3.25,8.95,4.4,0,Phoenix
DEL004437,D0168,2024-07-17 22:57:09,2024-07-17 23:06:09,1.282,9,15.47,6.54,1.0,0.254,0.83,5.71,4.5,0,Los Angeles
DEL004438,D0155,2024-07-22 14:19:08,2024-07-22 14:44:08,5.175,25,34.08,12.85,1.0,0.19,0.0,10.41,4.3,0,Phoenix
DEL004439,D0016,2024-07-21 18:40:28,2024-07-21 19:00:28,3.181,20,27.25,10.48,1.0,0.219,2.38,10.56,5.0,0,Los Angeles
DEL004440,D0075,2024-07-12 19:08:10,2024-07-12 19:22:10,2.247,14,19.02,8.42,1.0,0.278,0.0,6.08,4.3,0,Chicago
DEL004441,D0175,2024-07-02 21:05:39,2024-07-02 21:14:39,1.373,9,26.85,10.2,1.63,0.234,0.0,7.81,4.3,0,New York
DEL004442,D0034,2024-07-21 21:37:49,2024-07-21 22:10:49,4.739,33,15.72,15.05,1.0,0.276,2.82,13.72,5.0,0,Los Angeles
DEL004443,D0164,2024-07-28 17:30:10,2024-07-28 17:41:10,1.109,11,21.75,13.56,2.18,0.158,2.46,13.88,4.5,0,New York
DEL004444,D0156,2024-07-04 12:10:51,2024-07-04 12:13:51,0.547,3,23.96,3.83,1.0,0.195,2.11,5.19,4.5,0,New York
DEL004445,D0189,2024-07-28 20:30:58,2024-07-28 21:01:58,5.047,31,34.19,14.59,1.0,0.233,2.93,14.12,5.0,0,Los Angeles
DEL004446,D0174,2024-07-21 00:12:48,2024-07-21 00:22:48,1.428,10,16.14,0.0,1.0,0.192,0.0,2.13,,1,Houston
DEL004447,D0118,2024-07-01 01:05:44,2024-07-01 01:13:44,0.301,8,17.04,5.43,1.0,0.193,2.93,7.31,4.8,0,Los Angeles
DEL004448,D0159,2024-07-04 08:01:09,2024-07-04 08:19:09,4.058,18,34.43,11.65,1.0,0.193,0.0,9.4,4.2,0,Chicago
DEL004449,D0061,2024-07-01 05:56:31,2024-07-01 06:10:31,2.338,14,25.91,8.45,1.0,0.21,3.87,10.55,5.0,0,Phoenix
DEL004450,D0107,2024-07-20 12:31:39,2024-07-20 12:45:39,2.437,14,19.95,7.71,1.0,0.263,0.0,5.68,4.6,0,Houston
DEL004451,D0169,2024-07-14 14:08:55,2024-07-14 14:29:55,3.149,21,15.01,0.0,1.0,0.286,0.0,3.5,,1,Phoenix
DEL004452,D0177,2024-07-05 13:25:43,2024-07-05 13:37:43,3.905,12,19.99,10.16,1.0,0.207,2.53,10.59,4.6,0,Chicago
DEL004453,D0117,2024-07-03 12:46:25,2024-07-03 13:03:25,2.794,17,26.96,9.92,1.0,0.262,2.95,10.27,4.1,0,New York
DEL004454,D0114,2024-07-15 19:59:51,2024-07-15 20:21:51,3.613,22,26.82,11.19,1.0,0.201,4.49,13.43,3.9,0,New York
DEL004455,D0045,2024-07-25 21:09:57,2024-07-25 21:30:57,5.127,21,15.82,13.24,1.0,0.24,0.0,10.06,5.0,0,Los Angeles
DEL004456,D0121,2024-07-01 14:50:05,2024-07-01 15:03:05,3.149,13,16.69,8.96,1.0,0.281,1.25,7.69,4.8,0,New York
DEL004457,D0118,2024-07-08 12:25:31,2024-07-08 12:55:31,7.129,30,30.84,16.99,1.0,0.284,0.0,12.16,4.4,0,Los Angeles
DEL004458,D0162,2024-07-25 19:39:40,2024-07-25 19:49:40,0.69,10,12.35,5.34,1.0,0.259,1.67,5.63,5.0,0,Chicago
DEL004459,D0046,2024-07-06 18:31:38,2024-07-06 18:42:38,1.192,11,22.32,10.05,1.56,0.275,0.0,7.29,4.7,0,Houston
DEL004460,D0182,2024-07-02 18:22:04,2024-07-02 18:35:04,1.674,13,27.66,7.29,1.0,0.284,1.8,7.02,4.9,0,Los Angeles
DEL004461,D0190,2024-07-08 18:46:22,2024-07-08 19:09:22,3.726,23,18.25,10.77,1.0,0.169,1.39,10.34,4.8,0,Chicago
DEL004462,D0096,2024-07-28 14:00:53,2024-07-28 14:12:53,1.785,12,26.83,7.09,1.0,0.233,0.0,5.44,4.7,0,Phoenix
DEL004463,D0005,2024-07-24 18:32:10,2024-07-24 18:43:10,3.863,11,21.87,7.67,1.0,0.245,3.13,8.92,4.4,0,Phoenix
DEL004464,D0012,2024-07-31 21:58:20,2024-07-31 22:11:20,1.76,13,12.25,8.37,1.0,0.171,2.43,9.37,5.0,0,Phoenix
DEL004465,D0067,2024-07-30 19:05:18,2024-07-30 19:15:18,1.616,10,22.68,6.47,1.0,0.198,0.0,5.19,4.6,0,Phoenix
DEL004466,D0036,2024-07-23 13:59:29,2024-07-23 14:07:29,0.575,8,28.27,5.06,1.0,0.243,0.0,3.83,4.8,0,Phoenix
DEL004467,D0004,2024-07-16 21:19:35,2024-07-16 21:30:35,2.224,11,24.82,6.4,1.0,0.233,0.0,4.91,4.4,0,New York
DEL004468,D0113,2024-07-08 13:22:38,2024-07-08 13:37:38,2.606,15,26.33,9.15,1.0,0.278,0.0,6.61,4.4,0,Houston
DEL004469,D0185,2024-07-04 09:41:36,2024-07-04 09:50:36,1.858,9,27.58,11.64,1.68,0.182,0.0,9.52,4.3,0,Los Angeles
DEL004470,D0047,2024-07-22 12:59:41,2024-07-22 13:05:41,1.672,6,12.1,5.55,1.0,0.207,0.0,4.4,5.0,0,Los Angeles
DEL004471,D0038,2024-07-13 12:40:19,2024-07-13 13:05:19,4.754,25,30.27,13.04,1.0,0.214,0.0,10.25,4.9,0,Houston
DEL004472,D0047,2024-07-31 21:33:31,2024-07-31 21:43:31,1.338,10,8.65,6.63,1.0,0.283,0.0,4.75,5.0,0,Los Angeles
DEL004473,D0168,2024-07-24 06:57:25,2024-07-24 07:38:25,7.822,41,28.63,19.51,1.0,0.159,0.0,16.41,4.4,0,Los Angeles
DEL004474,D0052,2024-07-26 21:41:02,2024-07-26 21:50:02,3.468,9,19.74,7.38,1.0,0.2,0.0,5.9,4.2,0,Chicago
DEL004475,D0067,2024-07-11 12:34:41,2024-07-11 12:52:41,3.436,18,18.1,9.6,1.0,0.291,1.52,8.33,5.0,0,Phoenix
DEL004476,D0069,2024-07-29 21:03:40,2024-07-29 21:23:40,5.692,20,23.5,13.5,1.0,0.167,2.32,13.57,4.5,0,Chicago
DEL004477,D0180,2024-07-30 04:44:22,2024-07-30 04:58:22,3.591,14,23.09,9.96,1.0,0.277,1.52,8.72,4.3,0,Phoenix
DEL004478,D0052,2024-07-09 14:44:49,2024-07-09 14:56:49,1.982,12,12.35,13.03,1.93,0.296,0.0,9.17,4.5,0,Chicago
DEL004479,D0109,2024-07-13 18:59:02,2024-07-13 19:11:02,3.582,12,10.15,9.09,1.0,0.163,0.0,7.61,4.7,0,Los Angeles
DEL004480,D0155,2024-07-29 20:45:17,2024-07-29 21:00:17,2.426,15,34.35,13.03,1.66,0.239,0.0,9.92,4.7,0,Phoenix
DEL004481,D0183,2024-07-05 19:09:29,2024-07-05 19:31:29,4.541,22,32.02,12.42,1.0,0.26,0.0,9.19,5.0,0,New York
DEL004482,D0125,2024-07-23 10:11:25,2024-07-23 10:22:25,1.042,11,18.33,5.61,1.0,0.241,2.07,6.33,3.9,0,Houston
DEL004483,D0149,2024-07-16 14:50:00,2024-07-16 15:17:00,5.36,27,35.86,15.27,1.0,0.251,0.0,11.44,5.0,0,Los Angeles
DEL004484,D0175,2024-07-07 21:51:14,2024-07-07 22:05:14,2.078,14,8.84,7.4,1.0,0.268,1.69,7.11,4.2,0,New York
DEL004485,D0101,2024-07-14 14:19:10,2024-07-14 14:49:10,4.382,30,8.74,13.93,1.0,0.181,0.9,12.31,5.0,0,Houston
DEL004486,D0121,2024-07-16 18:43:26,2024-07-16 18:53:26,0.973,10,23.17,8.54,1.32,0.15,2.66,9.92,4.3,0,New York
DEL004487,D0097,2024-07-05 23:15:55,2024-07-05 23:48:55,6.813,33,40.01,16.94,1.0,0.257,0.0,12.59,5.0,0,Chicago
DEL004488,D0166,2024-07-08 19:29:46,2024-07-08 20:04:46,6.863,35,29.17,0.0,1.0,0.153,0.0,1.67,,1,New York
DEL004489,D0198,2024-07-10 08:36:01,2024-07-10 08:46:01,1.938,10,35.09,7.82,1.0,0.242,0.0,5.93,5.0,0,New York
DEL004490,D0031,2024-07-21 12:29:26,2024-07-21 12:34:26,2.073,5,10.75,5.71,1.0,0.229,0.0,4.4,5.0,0,Chicago
DEL004491,D0113,2024-07-08 14:31:15,2024-07-08 14:44:15,2.616,13,13.19,7.13,1.0,0.159,0.0,6.0,4.5,0,Houston
DEL004492,D0059,2024-07-03 19:18:11,2024-07-03 19:34:11,3.885,16,6.35,9.94,1.0,0.199,0.47,8.43,4.4,0,Phoenix
DEL004493,D0058,2024-07-30 08:45:47,2024-07-30 08:53:47,0.689,8,19.62,6.25,1.0,0.248,2.78,7.48,5.0,0,Houston
DEL004494,D0167,2024-07-13 21:14:39,2024-07-13 21:20:39,0.512,6,16.54,4.07,1.0,0.232,0.0,3.13,4.8,0,Los Angeles
DEL004495,D0077,2024-07-20 18:17:20,2024-07-20 18:24:20,0.853,7,35.82,5.51,1.0,0.256,0.0,4.1,4.9,0,Phoenix
DEL004496,D0187,2024-07-09 20:44:22,2024-07-09 21:17:22,6.298,33,33.11,16.3,1.0,0.239,3.05,15.45,3.5,0,Houston
DEL004497,D0023,2024-07-17 14:15:52,2024-07-17 14:26:52,2.655,11,25.8,7.89,1.0,0.215,3.97,10.16,5.0,0,Houston
DEL004498,D0118,2024-07-12 01:30:14,2024-07-12 01:46:14,2.997,16,26.29,8.93,1.0,0.185,1.53,8.81,4.4,0,Los Angeles
DEL004499,D0122,2024-07-11 03:14:27,2024-07-11 03:37:27,3.636,23,22.18,11.32,1.0,0.18,0.0,9.28,4.1,0,Houston
DEL004500,D0188,2024-07-24 21:01:40,2024-07-24 21:11:40,1.519,10,15.26,7.07,1.0,0.284,1.78,6.84,4.7,0,Houston
DEL004501,D0002,2024-07-23 08:15:14,2024-07-23 08:27:14,2.756,12,24.21,8.28,1.0,0.291,4.67,10.54,4.4,0,Chicago
DEL004502,D0137,2024-07-03 07:52:08,2024-07-03 08:02:08,1.059,10,21.45,6.98,1.0,0.265,0.0,5.13,4.7,0,Phoenix
DEL004503,D0019,2024-07-05 13:22:20,2024-07-05 13:28:20,1.801,6,15.7,5.44,1.0,0.248,1.22,5.31,4.6,0,Chicago
DEL004504,D0078,2024-07-13 18:44:03,2024-07-13 18:58:03,1.838,14,24.53,6.81,1.0,0.159,1.63,7.36,4.8,0,New York
DEL004505,D0037,2024-07-15 21:25:19,2024-07-15 21:37:19,2.845,12,6.99,8.0,1.0,0.196,0.0,6.43,5.0,0,Los Angeles
DEL004506,D0104,2024-07-19 21:08:20,2024-07-19 21:17:20,2.27,9,12.02,6.67,1.0,0.255,0.0,4.97,4.3,0,Houston
DEL004507,D0137,2024-07-24 20:04:37,2024-07-24 20:07:37,1.366,3,20.81,4.15,1.0,0.183,1.99,5.38,4.1,0,Phoenix
DEL004508,D0186,2024-07-17 21:22:45,2024-07-17 21:48:45,8.96,26,18.99,16.33,1.0,0.157,0.0,13.77,4.5,0,Los Angeles
DEL004509,D0062,2024-07-13 21:04:39,2024-07-13 21:28:39,8.263,24,27.16,15.82,1.0,0.166,2.96,16.15,5.0,0,New York
DEL004510,D0181,2024-07-25 21:20:22,2024-07-25 21:31:22,3.232,11,20.87,8.12,1.0,0.256,3.46,9.5,4.6,0,Los Angeles
DEL004511,D0046,2024-07-21 20:11:32,2024-07-21 20:22:32,1.622,11,16.25,6.31,1.0,0.191,1.72,6.82,4.4,0,Houston
DEL004512,D0189,2024-07-12 01:50:27,2024-07-12 01:59:27,1.453,9,20.05,6.18,1.0,0.282,1.78,6.22,4.7,0,Los Angeles
DEL004513,D0003,2024-07-04 19:55:34,2024-07-04 20:16:34,4.259,21,18.99,10.64,1.0,0.28,0.0,7.66,4.8,0,Los Angeles
DEL004514,D0172,2024-07-12 13:00:55,2024-07-12 13:29:55,7.267,29,29.66,17.35,1.0,0.247,3.32,16.38,4.5,0,Los Angeles
DEL004515,D0064,2024-07-16 03:09:03,2024-07-16 03:23:03,2.517,14,36.53,8.1,1.0,0.244,0.0,6.12,4.4,0,Chicago
DEL004516,D0015,2024-07-18 19:26:38,2024-07-18 19:42:38,2.433,16,23.21,9.8,1.0,0.254,0.0,7.31,4.6,0,Chicago
DEL004517,D0025,2024-07-11 19:27:01,2024-07-11 19:39:01,3.31,12,30.92,18.24,2.41,0.185,4.37,19.24,4.7,0,Phoenix
DEL004518,D0014,2024-07-29 03:02:05,2024-07-29 03:12:05,2.187,10,26.93,14.72,2.05,0.264,0.0,10.83,4.4,0,Houston
DEL004519,D0066,2024-07-05 20:46:13,2024-07-05 20:52:13,0.647,6,22.59,4.6,1.0,0.18,2.02,5.79,4.7,0,New York
DEL004520,D0025,2024-07-25 18:34:38,2024-07-25 19:06:38,8.286,32,28.2,17.56,1.0,0.196,5.22,19.34,4.8,0,Phoenix
DEL004521,D0112,2024-07-19 19:24:15,2024-07-19 19:41:15,4.011,17,24.08,10.66,1.0,0.229,2.45,10.67,4.9,0,Los Angeles
DEL004522,D0153,2024-07-23 19:46:22,2024-07-23 19:55:22,1.403,9,31.65,6.62,1.0,0.261,0.0,4.89,4.5,0,Phoenix
DEL004523,D0066,2024-07-21 21:02:22,2024-07-21 21:19:22,5.611,17,25.04,11.59,1.0,0.298,0.0,8.14,4.9,0,New York
DEL004524,D0027,2024-07-20 20:34:48,2024-07-20 21:23:48,9.113,49,36.84,23.15,1.0,0.295,2.27,18.59,4.4,0,New York
DEL004525,D0071,2024-07-01 15:09:45,2024-07-01 15:24:45,2.768,15,11.6,8.19,1.0,0.155,0.0,6.92,4.8,0,Los Angeles
DEL004526,D0122,2024-07-27 06:42:55,2024-07-27 06:55:55,1.24,13,22.6,6.82,1.0,0.193,1.74,7.24,4.7,0,Houston
DEL004527,D0187,2024-07-11 13:18:01,2024-07-11 13:35:01,2.569,17,14.76,9.35,1.0,0.211,1.17,8.55,4.6,0,Houston
DEL004528,D0018,2024-07-02 22:14:03,2024-07-02 22:42:03,6.055,28,38.11,15.42,1.0,0.179,0.0,12.66,4.8,0,Houston
DEL004529,D0050,2024-07-26 20:37:40,2024-07-26 21:12:40,6.161,35,15.23,41.39,2.39,0.285,2.04,31.63,4.7,0,Phoenix
DEL004530,D0132,2024-07-17 22:38:35,2024-07-17 22:47:35,1.974,9,12.91,6.02,1.0,0.163,0.81,5.85,3.9,0,New York
DEL004531,D0184,2024-07-19 15:36:02,2024-07-19 15:49:02,2.761,13,22.36,20.68,2.48,0.154,1.99,19.49,4.8,0,Chicago
DEL004532,D0062,2024-07-21 14:04:55,2024-07-21 14:12:55,1.172,8,7.25,5.53,1.0,0.206,0.0,4.39,4.8,0,New York
DEL004533,D0198,2024-07-05 14:22:27,2024-07-05 14:31:27,0.566,9,5.0,5.34,1.0,0.208,0.0,4.23,4.9,0,New York
DEL004534,D0116,2024-07-20 11:19:15,2024-07-20 11:23:15,0.59,4,14.74,7.54,2.0,0.176,1.88,8.09,4.8,0,New York
DEL004535,D0017,2024-07-31 19:13:37,2024-07-31 19:44:37,8.568,31,34.34,29.77,1.65,0.168,5.79,30.56,4.6,0,New York
DEL004536,D0129,2024-07-17 17:22:27,2024-07-17 17:28:27,0.641,6,32.76,5.93,1.0,0.207,0.0,4.7,5.0,0,Chicago
DEL004537,D0013,2024-07-23 19:30:50,2024-07-23 19:59:50,7.065,29,19.82,16.76,1.0,0.274,0.0,12.17,4.3,0,New York
DEL004538,D0189,2024-07-25 19:30:06,2024-07-25 20:23:06,10.196,53,23.53,24.59,1.0,0.164,2.52,23.08,4.4,0,Los Angeles
DEL004539,D0049,2024-07-19 12:30:43,2024-07-19 12:48:43,2.183,18,13.9,9.22,1.0,0.176,0.0,7.6,5.0,0,Phoenix
DEL004540,D0106,2024-07-03 08:23:52,2024-07-03 08:26:52,1.015,3,17.28,4.05,1.0,0.186,3.11,6.41,4.5,0,New York
DEL004541,D0131,2024-07-17 12:02:32,2024-07-17 12:15:32,2.28,13,25.34,17.15,2.21,0.238,0.0,13.07,5.0,0,Phoenix
DEL004542,D0063,2024-07-29 21:53:13,2024-07-29 22:11:13,3.353,18,28.09,9.47,1.0,0.163,2.23,10.16,4.6,0,Chicago
DEL004543,D0084,2024-07-12 17:30:08,2024-07-12 17:38:08,1.92,8,27.53,5.97,1.0,0.151,4.29,9.36,4.7,0,Chicago
DEL004544,D0167,2024-07-10 20:49:18,2024-07-10 21:07:18,4.063,18,22.7,11.06,1.0,0.214,4.51,13.2,4.5,0,Los Angeles
DEL004545,D0004,2024-07-02 02:05:18,2024-07-02 02:19:18,3.069,14,21.35,9.53,1.0,0.291,3.51,10.27,3.9,0,New York
DEL004546,D0101,2024-07-11 23:31:44,2024-07-11 23:48:44,3.413,17,37.4,14.38,1.52,0.155,4.48,16.63,4.0,0,Houston
DEL004547,D0004,2024-07-28 18:41:26,2024-07-28 18:45:26,1.341,4,25.23,5.3,1.0,0.241,2.35,6.37,4.8,0,New York
DEL004548,D0104,2024-07-08 16:31:44,2024-07-08 16:53:44,3.68,22,7.13,11.48,1.0,0.156,0.93,10.62,4.1,0,Houston
DEL004549,D0122,2024-07-19 08:21:09,2024-07-19 08:27:09,1.903,6,10.71,5.73,1.0,0.226,1.35,5.79,4.7,0,Houston
DEL004550,D0162,2024-07-01 09:15:02,2024-07-01 09:22:02,1.578,7,29.33,5.17,1.0,0.167,0.0,4.31,4.6,0,Chicago
DEL004551,D0066,2024-07-19 13:29:28,2024-07-19 13:37:28,1.792,8,25.56,5.54,1.0,0.16,0.0,4.65,4.2,0,New York
DEL004552,D0183,2024-07-18 05:23:33,2024-07-18 05:35:33,2.097,12,16.48,8.08,1.0,0.27,2.41,8.31,4.4,0,New York
DEL004553,D0012,2024-07-26 20:10:49,2024-07-26 20:39:49,4.991,29,22.66,0.0,1.0,0.245,0.0,3.6,,1,Phoenix
DEL004554,D0043,2024-07-04 14:27:02,2024-07-04 14:35:02,1.742,8,30.08,6.29,1.0,0.296,0.0,4.43,4.3,0,Chicago
DEL004555,D0179,2024-07-11 18:31:33,2024-07-11 18:40:33,1.099,9,28.62,5.7,1.0,0.231,0.0,4.38,4.6,0,Chicago
DEL004556,D0091,2024-07-30 03:35:24,2024-07-30 04:09:24,5.881,34,19.95,16.67,1.0,0.206,3.99,17.23,4.8,0,Phoenix
DEL004557,D0009,2024-07-23 14:20:53,2024-07-23 14:30:53,1.37,10,18.96,5.99,1.0,0.219,0.0,4.68,4.9,0,Phoenix
DEL004558,D0127,2024-07-15 12:00:09,2024-07-15 12:14:09,2.307,14,26.98,8.04,1.0,0.229,0.0,6.2,4.7,0,Chicago
DEL004559,D0172,2024-07-08 12:34:53,2024-07-08 12:38:53,0.2,4,18.86,3.28,1.0,0.293,0.0,2.32,4.6,0,Los Angeles
DEL004560,D0115,2024-07-23 12:04:19,2024-07-23 12:23:19,6.494,19,6.36,13.0,1.0,0.271,0.5,9.98,4.8,0,Phoenix
DEL004561,D0095,2024-07-06 21:02:44,2024-07-06 21:10:44,0.643,8,19.25,4.79,1.0,0.195,0.0,3.86,5.0,0,Chicago
DEL004562,D0016,2024-07-06 21:50:07,2024-07-06 21:59:07,1.545,9,22.28,5.89,1.0,0.261,4.0,8.35,4.3,0,Los Angeles
DEL004563,D0184,2024-07-01 13:01:16,2024-07-01 13:12:16,1.467,11,14.73,6.84,1.0,0.169,0.0,5.68,4.9,0,Chicago
DEL004564,D0143,2024-07-25 18:47:07,2024-07-25 19:01:07,3.778,14,24.79,9.66,1.0,0.294,0.0,6.82,5.0,0,Los Angeles
DEL004565,D0100,2024-07-30 07:20:54,2024-07-30 07:30:54,3.538,10,29.88,19.21,2.42,0.258,0.0,14.25,5.0,0,Los Angeles
DEL004566,D0045,2024-07-07 21:46:31,2024-07-07 22:21:31,6.209,35,20.89,16.84,1.0,0.162,0.0,14.11,5.0,0,Los Angeles
DEL004567,D0166,2024-07-15 04:02:14,2024-07-15 04:13:14,1.103,11,26.0,6.19,1.0,0.264,2.83,7.39,4.8,0,New York
DEL004568,D0127,2024-07-04 16:07:54,2024-07-04 16:21:54,3.75,14,23.83,14.95,1.68,0.289,0.0,10.63,4.8,0,Chicago
DEL004569,D0129,2024-07-01 21:21:58,2024-07-01 21:30:58,1.614,9,27.16,5.87,1.0,0.243,0.0,4.44,4.8,0,Chicago
DEL004570,D0026,2024-07-31 07:55:37,2024-07-31 08:17:37,3.211,22,7.5,10.87,1.0,0.262,1.07,9.09,4.3,0,Phoenix
